000002	1992-04-22	26.308	25.533	21.946	19.9663	18.2858	17.5856
000002	1992-04-23	26.444	26.181	22.4865	20.348	18.4695	17.7166
000002	1992-04-24	26.734	26.744	23.04	20.743	18.6563	17.8479
000002	1992-04-27	27.126	26.829	23.5095	21.1237	18.8397	17.9674
000002	1992-04-28	27.52	26.795	23.975	21.504	19.0192	18.0803
000002	1992-04-29	27.726	27.017	24.449	21.898	19.2032	18.1842
000002	1992-04-30	28.0	27.222	24.9825	22.337	19.4038	18.2981
000002	1992-05-04	28.53	27.632	25.627	22.8323	19.6242	18.4349
000002	1992-05-06	30.528	28.827	26.6	23.5603	19.968	18.6252
000002	1992-05-07	32.03	29.775	27.3855	24.2053	20.2668	18.7918
000002	1992-05-08	33.328	30.527	28.03	24.8063	20.5532	18.9041
000002	1992-05-11	34.78	31.39	28.7855	25.4543	20.8737	19.0293
000002	1992-05-12	36.35	32.44	29.592	26.1733	21.2355	19.1628
000002	1992-05-13	36.828	33.678	30.2535	26.899	21.6238	19.3203
000002	1992-05-14	37.614	34.822	30.8085	27.5907	21.9965	19.5024
000002	1992-05-15	38.672	36.0	31.5085	28.2993	22.3805	19.6653
000002	1992-05-18	39.474	37.127	32.1745	29.0307	22.776	19.8418
000002	1992-05-19	40.208	38.279	32.9555	29.8443	23.2013	20.039
000002	1992-05-20	40.414	38.621	33.724	30.607	23.6128	20.2193
000002	1992-05-21	40.892	39.253	34.514	31.3413	24.0358	20.4118
000002	1992-05-22	41.404	40.038	35.2825	32.0327	24.4743	20.6233
000002	1992-05-25	42.104	40.789	36.0895	32.7867	24.933	20.8414
000002	1992-05-26	42.65	41.429	36.9345	33.5377	25.4052	21.0733
000002	1992-05-27	43.418	41.916	37.797	34.141	25.8735	21.3147
000002	1992-05-28	43.896	42.394	38.608	34.6703	26.3305	21.5485
000002	1992-05-29	44.17	42.787	39.3935	35.268	26.7858	21.7762
000002	1992-06-01	44.068	43.086	40.1065	35.8117	27.2348	22.0013
000002	1992-06-02	43.556	43.103	40.691	36.338	27.6667	22.2237
000002	1992-06-03	42.104	42.761	40.691	36.7363	28.02	22.4038
000002	1992-06-04	41.198	42.547	40.9	37.1917	28.4027	22.5928
000002	1992-06-05	40.344	42.257	41.1475	37.6073	28.7868	22.782
000002	1992-06-08	39.182	41.625	41.207	37.9347	29.1413	22.9587
000002	1992-06-09	37.766	40.661	41.045	38.1767	29.4598	23.1191
000002	1992-06-10	37.494	39.799	40.8575	38.4643	29.794	23.2915
000002	1992-06-11	36.76	38.979	40.6865	38.7317	30.1178	23.4523
000002	1992-06-12	36.076	38.21	40.4985	38.999	30.4485	23.617
000002	1992-06-15	35.36	37.271	40.1785	39.1613	30.7492	23.7668
000002	1992-06-16	34.488	36.127	39.615	39.1697	31.001	23.8914
000002	1992-06-17	34.248	35.871	39.316	39.0843	31.3223	24.0503
000002	1992-06-18	33.838	35.299	38.923	39.033	31.6192	24.1939
000002	1992-06-19	33.258	34.667	38.462	38.9873	31.8968	24.3203
000002	1992-06-22	32.796	34.078	37.8515	38.8307	32.1425	24.4407
000002	1992-06-23	33.07	33.779	37.22	38.623	32.3982	24.5661
000002	1992-06-24	32.506	33.377	36.588	38.364	32.6315	24.6902
000002	1992-06-25	32.37	33.104	36.0415	38.159	32.8748	24.8175
000002	1992-06-26	32.576	32.917	35.5635	37.9713	33.1353	24.9543
000002	1992-06-29	33.924	33.36	35.3155	37.9057	33.4682	25.1268
000002	1992-06-30	35.58	34.325	35.226	37.8517	33.848	25.3177
000002	1992-07-01	36.792	34.649	35.26	37.7603	34.1837	25.4881
000002	1992-07-02	37.884	35.127	35.213	37.6577	34.4995	25.6556
000002	1992-07-03	39.01	35.793	35.23	37.5723	34.8025	25.8368
000002	1992-07-06	39.01	36.467	35.2725	37.39	35.0883	26.0087
000002	1992-07-07	38.686	37.133	35.456	37.191	35.3643	26.1855
000002	1992-07-08	38.824	37.808	35.5925	36.9947	35.5678	26.3647
000002	1992-07-09	38.824	38.354	35.729	36.8123	35.7413	26.5405
000002	1992-07-10	38.534	38.772	35.8445	36.633	35.9505	26.7174
000002	1992-07-13	38.774	38.892	36.126	36.5077	36.1597	26.91
000002	1992-07-14	38.91	38.798	36.5615	36.4167	36.3773	27.1002
000002	1992-07-15	39.012	38.918	36.7835	36.4793	36.6078	27.2883
000002	1992-07-16	39.422	39.123	37.125	36.5163	36.854	27.4853
000002	1992-07-17	40.138	39.336	37.5645	36.5987	37.103	27.6944
000002	1992-07-20	41.008	39.891	38.179	36.812	37.3733	27.9214
000002	1992-07-21	41.81	40.36	38.7465	37.0907	37.6337	28.145
000002	1992-07-22	42.732	40.872	39.34	37.3523	37.9083	28.374
000002	1992-07-23	43.722	41.572	39.963	37.6767	38.2042	28.6117
000002	1992-07-24	44.56	42.349	40.5605	38.0127	38.5058	28.8545
000002	1992-07-27	45.602	43.305	41.0985	38.519	38.8402	29.122
000002	1992-07-28	46.508	44.159	41.4785	39.094	39.1318	29.378
000002	1992-07-29	47.344	45.038	41.978	39.535	39.3097	29.6388
000002	1992-07-30	47.994	45.858	42.4905	40.036	39.5345	29.9007
000002	1992-07-31	48.334	46.447	42.8915	40.5253	39.7563	30.1548
000002	1992-08-03	47.412	46.507	43.199	40.955	39.8928	30.3832
000002	1992-08-04	47.086	46.797	43.5785	41.43	40.0265	30.631
000002	1992-08-05	46.83	47.087	43.9795	41.9223	40.1432	30.8835
000002	1992-08-06	46.506	47.25	44.411	42.392	40.2755	31.136
000002	1992-08-07	46.644	47.489	44.919	42.87	40.4207	31.4006
000002	1992-08-10	47.634	47.523	45.414	43.24	40.5728	31.6744
000002	1992-08-11	47.72	47.403	45.781	43.4533	40.6525	31.9269
000002	1992-08-12	47.618	47.224	46.131	43.7267	40.7435	32.1782
000002	1992-08-13	47.326	46.916	46.387	43.9657	40.8117	32.4238
000002	1992-08-14	47.086	46.865	46.656	44.216	40.8942	32.6842
000002	1992-08-17	46.71	47.172	46.8395	44.5233	40.9567	32.9448
000002	1992-08-18	46.744	47.232	47.0145	44.7963	40.9937	33.1994
000002	1992-08-19	46.846	47.232	47.1595	45.0637	41.0292	33.4513
000002	1992-08-20	47.188	47.257	47.2535	45.3597	41.086	33.7082
000002	1992-08-21	47.188	47.137	47.313	45.6583	41.1457	33.9657
000002	1992-08-24	46.71	46.71	47.1165	45.846	41.1768	34.2058
000002	1992-08-25	46.062	46.403	46.903	45.9883	41.2025	34.4346
000002	1992-08-26	45.704	46.275	46.7495	46.179	41.3292	34.6746
000002	1992-08-27	45.294	46.241	46.5785	46.3383	41.4273	34.915
000002	1992-08-28	44.85	46.019	46.442	46.4437	41.5212	35.154
000002	1992-08-31	44.544	45.627	46.3995	46.4353	41.6237	35.3825
000002	1992-09-01	44.338	45.2	46.216	46.4097	41.7502	35.605
000002	1992-09-02	44.048	44.876	46.054	46.3983	41.8753	35.8347
000002	1992-09-03	43.52	44.407	45.832	46.3047	41.9907	36.0542
000002	1992-09-04	42.632	43.741	45.439	46.1223	42.0675	36.258
000002	1992-09-07	41.608	43.076	44.893	45.7697	42.1443	36.4467
000002	1992-09-08	41.506	42.922	44.6625	45.576	42.335	36.668
000002	1992-09-09	41.368	42.708	44.4915	45.4023	42.4687	36.8955
000002	1992-09-10	41.436	42.478	44.3595	45.2117	42.6238	37.1215
000002	1992-09-11	42.068	42.35	44.1845	45.078	42.8017	37.3493
000002	1992-09-14	42.818	42.213	43.92	45.004	42.9795	37.561
000002	1992-09-15	42.886	42.196	43.698	44.876	43.153	37.7756
000002	1992-09-16	42.836	42.102	43.489	44.7367	43.3295	37.9805
000002	1992-09-17	42.99	42.213	43.31	44.6257	43.5088	38.1918
000002	1992-09-18	42.836	42.452	43.0965	44.4433	43.6567	38.396
000002	1992-09-21	42.888	42.853	42.9645	44.213	43.7265	38.5973
000002	1992-09-22	42.82	42.853	42.8875	44.0593	43.7563	38.8022
000002	1992-09-23	42.906	42.871	42.7895	43.9513	43.839	39.0113
000002	1992-09-24	43.246	43.118	42.798	43.9457	43.9557	39.2276
000002	1992-09-25	43.622	43.229	42.7895	43.866	44.041	39.4217
000002	1992-09-28	44.014	43.451	42.832	43.7637	44.1435	39.6159
000002	1992-09-29	44.476	43.648	42.922	43.6813	44.2388	39.8016
000002	1992-09-30	44.696	43.801	42.9515	43.593	44.3283	39.9481
000002	1992-10-05	44.474	43.86	43.0365	43.4933	44.4265	40.0839
000002	1992-10-06	44.236	43.929	43.1905	43.374	44.5162	40.2333
000002	1992-10-07	44.134	44.074	43.4635	43.3343	44.5902	40.3749
000002	1992-10-08	43.946	44.211	43.532	43.3287	44.6585	40.5179
